"ParokiID","KeuskupanID","NoParoki","NamaParoki","NamaGereja","AlamatParoki","KotaParoki","TeleponParoki","FaxParoki","WebsiteParoki","EmailParoki","PastorParoki","WilayahKeuskupan"
"029.063","029",63,"Semarang / Lampersari","Mater Dei","Jl Lampersari No,73, Semarang 50249,","Semarang","024-8313368","","","","-",""
"029.064","029",64,"Katedral / Randusari","St. Perawan Maria Ratu Rosario Suci","Jl Pandanaran No.9, Semarang 50244,","Semarang","024-8310036","024-8451007","","katedral-smg@lenterailahi.org","Stefanus Erwin, MSC",""
"029.065","029",65,"Semarang / Sendangguwo","St. Paulus","Jl Dr Muwardi No.7, Semarang 50198,","Semarang","024-6711509","024-6708208","","","-",""
"029.066","029",66,"Sragen","St. Maria Fatima","Jl Patimura No.2, Sragen 57211,","Sragen","0271-891027","","","","-",""
"029.067","029",67,"Kendal / Sukorejo","St. Isidorus","Jl Raya No.36, Sukorejo 51363,","Kendal","0294-451070","0294-452521","","","-",""
"029.068","029",68,"Temanggung","St. Petrus & Paulus","Jl Jend. Sudirman No.15, Temanggung 56216,","Temanggung","0293-491184","","","","-",""
"029.069","029",69,"Temanggung / Parakan","Keluarga Kudus","Jl Aip Mungkar 37-C, Parakan, ","Temanggung","0293-596276","","","","-",""
"029.070","029",70,"Ungaran","Kristus Raja","Jl Diponegoro No.101, Ungaran 50511,","Ungaran","024-6921130","","","","-",""
"029.071","029",71,"Kulon Progo / Wates","St. Maria Bunda Penasihat Baik","Jl Sanun No.23, Wates, Kulon Progo 55611,","Kulon Progo, DIY","0274-773162","","","","-",""
"029.072","029",72,"Klaten / Wedi","St. Maria Bunda Kristus","Tanjunganom, Gadungan, Wedi, Klaten 57461,","Klaten","0272-322797","","","","-",""
"029.073","029",73,"Kendal / Weleri","St. Martinus","Jl Utama Tengah No.119, Wleri 51355,","Kendal","0294-641046,  5706566","","","","-",""
"029.074","029",74,"Kendal / sub Weleri","St. Antonius Padua","Jl Pemuda No.10, Kendal 51318.","Kendal","0294-381946","","","","-",""
"029.075","029",75,"Wonogiri","St. Yohanes Rasul","Jl Murtipranoto No.1, Sanggrahan RT 02 RW 09, Giripurwo, Wonogiri 57612,","Wonogiri","0273-321086","","","","-",""
"029.076","029",76,"Gunung Kidul / Wonosari","St. Petrus Canisius","Jl Mgr Soegijapranata No.29, Wonosari, Gunung Kidul 55811, ","Gunung Kidul","0274-391063","","","","-",""
"029.077","029",77,"Yogyakarta / Baciro","Kristus Raja","Jl Melati Wetan No.47, Yogyakarta 55225,","Yogyakarta","0274-564414","","","","-",""
"029.078","029",78,"Yogyakarta / Bintaran","St. Yusuf","Jl Bintaran Kidul No.5, Yogyakarta 55151,","Yogyakarta","0274-375231","0274-389190","","","-",""
"029.079","029",79,"Yogyakarta / Jetis","St. Albertus Magnus","Jl A.M. Sangaji No.20, Yogyakarta 55233,","Yogyakarta","0274-517809,  512412","0274-571809","","","-",""
"029.080","029",80,"Yogyakarta / Kidul Loji","St. Fransiskus Xaverius","Jl P.Senopati No.22, Yogyakarta 55121,","Yogyakarta","Pastrn: 0274-373294, Sekrt: 0274-3683007","","","","-",""
"029.081","029",81,"Yogyakarta / Kotabaru","St. Antonius De Padua","Jl I.Dewa Nyoman Oka No.18, Yogyakarta 55224,","Yogyakarta","0274-589803","0274-581829","","parant@idola.net.id","-",""
"029.082","029",82,"Yogyakarta / Kumetiran","Hati St. Maria Tak Bercela","Jl Kumetiran No.13, Yogyakarta 55272,","Yogyakarta","0274-518586,  512817","0274-587763","","","-",""
"029.083","029",83,"Yogyakarta / Nandan","St. Alfonsus","Gemawang RT 02 RW 43, Kelurahan Sinduadi, Mlati, Sleman 55284,","Sleman, DIY","0274-624787","","","","-",""
"029.084","029",84,"Yogyakarta / Pugeran","Hati Kudus Tuhan Yesus","Jl Suryaden No.63, Yogyakarta 55141,","Yogyakarta","0274-372295,  382551","0274-419719","http//:www.pugeran.net","","-",""
"029.085","029",85,"Gungung Kidul / Bandung","Santo Yusuf","Jl Wonosari-Yogya Km 6,2 Kepil, Bandung, Playen, Gunung Kidul 55861,","Gunung Kidul. DIY","0274-7487866","","","","-",""
"029.086","029",86,"Gunung Kidul / Kelor","Santo Petrus dan Paulus","Pastoran Katolik Kelor Karangmojo, Gunung Kidul 55891,","Gunung Kidul, DIY","0274-7494314","","","","-",""
"029.087","029",87,"Klaten / Gondangwinangun","Santo Yusuf Pekerja","Minggiran, Plawikan, Jogonalan, Klaten 57452,","Klaten","0272-323911","","","","-",""
"029.088","029",88,"Kulon Progo / Palem Dukuh","Santa Maria Fatima","Palem Dukuh, Purwosari, Girimulyo, Kulon Progo, Yogyakarta 55671,","Kulon Progo, DIY","","","","","-",""
"029.089","029",89,"Sleman / Pojok","Santo Yohanes Krisostomus","Pojok, Sendangagung, Minggir, Sleman, Yogyakarta 55562,","Sleman, DIY","","","","","-",""
"029.090","029",90,"Semarang / Tanah Mas","Gereja Hati Kudus","Jl Kokrosono Kav.41-42, Semarang 50177,","Semarang","024-3569485,  3516075","","","","-",""
"029.091","029",91,"Temanggung / Rawaseneng","Santa Maria dan Yusuf","Pastoran Katolik Rawaseneng, Temanggung 56202,","Temanggung","","","","","-",""
"029.092","029",92,"Yogyakarta / Babarsari","Santa Maria Assumpta","Jl Inspeksi Selokan Mataram, ","Sleman, DIY","0274-487202","","","","-",""
"030.001","030",1,"Alasa / Nias","St. Bonifasius","Pastrn Katolik Alasa d/a Pastrn Katolik St Maria, Jl Karet No.33A, Gunung Sitoli 22815, ","Gunung Sitoli.","","","","","-",""
"030.002","030",2,"Amandraya / Nias Selatan","St. Mathias","Pastrn Katolik Amandraya d/a Pastrn Katolik Bintang Laut, Teluk Dalam 22865,","Teluk Dalam","","","","","-",""
"030.003","030",3,"Gido / Nias","Kristus Raja","Pastrn Katolik Hiliweto Gido 22871 d/a Pastrn Katolik St Maria, Jl Karet 33A, Gunung Sitoli 22815,","Gunung Sitoli","","","","","-",""
"030.004","030",4,"Gunung Sitoli / Laverna","St. Fransiskus Assisi","Pastoran Laverna PO Box 1, Gunung Sitoli 22812,","Gunung Sitoli","0639-21587","","","","-",""
"030.005","030",5,"Konkatedral Gunung Sitoli","St. Maria Bunda Para Bangsa","Pastorn Katolik St Maria, Jl Karet No.33A, Gunung Sitoli 22815,","Gunung Sitoli","0639-21694","0639-22359","","","-",""
"030.006","030",6,"Gunung Sitoli / Luar Kota","Kristus Gembala Baik","Pastoran Katolik Jl Karet No.33A, Gunung Sitoli 22815,","Gunung Sitoli","0639-21694","0639-22359","","","-",""
"030.007","030",7,"Idanogawo","St. Petrus Dan Paulus","Pastoran Katolik Idanogawo d/a Pastrn Katolik St Maria, Jl Karet No.33A, Gunung Sitoli 22815,","Gunung Sitoli","","","","","-",""
"030.008","030",8,"Lahewa / Nias Utara","St. Maria Bintang Kejora","Pastoran Katolik Lahewa, d/a Pastrn Katolik St Maria, Jl Karet No.33A, Gunung Sitoli 22815,","Gunung Sitoli","","","","","-",""
"030.009","030",9,"Lahusa - Gomo / Nias Pantai Timur","Roh Kudus","Pastoran Katolik NPT, d/a Jl Karet No.33A, Gunung Sitoli 22815.","Gunung Sitoli","","","","","-",""
"030.010","030",10,"Padang Sidimpuan / Tapanuli Selatan","St. Maria Bunda","Pastoran Katolik, Jl Teuku Umar No.19, Padang Sidimpuan 22723,","Padang Sidimpuan","0634-21755","","","","-",""
"030.011","030",11,"Pangaribuan","St. Fransiskus Assisi","Pastrn Katolik Pangaribuan 22564, atau Keusk.Sibolga Jl AIS Nasution No.27, Sibolga 22513,","Sibolga","","","","","-",""
"030.012","030",12,"Katedral - Sibolga","St. Theresia Liseux","Pastoran Katolik Jl Brigjen Katamso No.21, Sibolga No.22522,","Sibolga","0631-22428","","","","-",""
"030.013","030",13,"Pandan","St. Yosef","Pastoran Katolik Jl Brigjen Katamso No.21, Sibolga 22522,","Sibolga","0631-22428","","","","-",""
"030.014","030",14,"Sirombu / Nias Barat","Salib Suci","Pastrn Katoliki Sirombu/Biara OSC Mandrehe d/a Pastrn Katolik St Maria, Jl Karet No.33A, Gunung Sitoli 22815,","Gunung Sitoli","","","","","-",""
"030.015","030",15,"Pinangsori","St. Yohanes Penginjil","Pastrn Katolik Pinangsori Jl Raya Padangsidimpuan KM 29, Pinangsori 22654, Tapanuli Tengah, Sumatera Utara.","Pinangsori","0631-391078","","","","-",""
"030.016","030",16,"Tello (PP. Batu) ","St. Fidelis","Pastrn Katolik P.Tello 22881, d/a Keusk.Sibolga, Jl AIS Nasution No.27, Sibolga 22513, ","Sibolga","","","","","-",""
"030.017","030",17,"Teluk Dalam / Nias Selatan","St. Maria Diangkat ke Surga","Pastoran Bintang Laut, Jl Sugijopranoto, Teluk Dalam 22865, Kab.Nias Selatan","Teluk Dalam","0630-21126","","","","-",""
"030.018","030",18,"Togizita / Nias Tengah","St. Maria Ratu Surga","Pastrn Katolik Togizita d/a Pastrn Katolik St Maria, Jl Karet No.33A, Gunung Sitoli 22815,","Gunung Sitoli","","","","","-",""
"030.019","030",19,"Tuhemberua / Nias","St. Fransiskus Assisi","Pastrn Katolik Tuhemberua d/a Pastrn Katolik St Maria, Jl Karet No.33A, Gunung Sitoli 22815,","Gunung Sitoli","","","","","-",""
"030.020","030",20,"Tumba Jae - Manduamas","St. Mikael","Pastrn Katolik Tumba Jae - Manduamas d/a  Keusk.Sibolga Jl AIS Nasution No.27, Sibolga 22513,","Sibolga","","","","","-",""
"030.021","030",21,"Tarutung Bolak - Sorkam","St. Hilarius","Pastrn Katolik Jl Sibolga-Barus Km 30, Tarutung Bolak-Sorkam 22563 d/a Keusk.Sibolga Jl AIS Nasution No.27, Sibolga 22513,","Sibolga","","","","","-",""
"030.022","030",22,"Klaten / Kebonarum","Roh Kudus","Dawe, Pluneng, Kebonarum, Klaten 57486","Klaten","0272-3100854","","","","-",""
"030.023","030",23,"Klaten / Wedi","St. Maria Bunda Kristus","Tanjunganom, Gadungan, Wedi, Klaten 57461,","Klaten","0272-322797","","","","-",""
"030.024","030",24,"Kudus / K.A.Semarang","St. Johannes Evangelista","Jl Sunan Muria No.6, Kudus 59312,","Kudus","0291-437065","","","","-",""
"030.025","030",25,"Kulon Progo / Boro","St. Theresia Lisieux","Banjar Asri, Kalibawang, Kulon Progo 55672,","Kulon Progo, DIY","0274-545335","","","","-",""
"030.026","030",26,"Kulon Progo / Nanggulan","St. Maria Tak Bercela","Karang, Jatisarono, Nanggulan, Kulon Progo,  Yogyakarta 55671,","Kulon Progo, DIY","0274-522706","","","","-",""
"030.027","030",27,"Kulon Progo / Palem Dukuh","Santa Maria Fatima","Palem Dukuh, Purwosari, Girimulyo, Kulon Progo, Yogyakarta 55671,","Kulon Progo, DIY","","","","","-",""
"030.028","030",28,"Kulon Progo / Promasan","St. Maria Lourdes","Pastoran Katolik Promasan, Pos Kalibawang, Yogyakarta 55672,","Kulon Progo, DIY","0274-7498896","","","","-",""
"030.029","030",29,"Kulon Progo / Wates","St. Maria Bunda Penasihat Baik","Jl Sanun No.23, Wates, Kulon Progo 55611,","Kulon Progo, DIY","0274-773162","","","","-",""
"030.030","030",30,"Magelang / Fatima","St. Maria Fatima","Jl Jend. A.Yani No.123, Magelang 56114,","Magelang","0293-362139","0293-313565","","","-",""
"030.031","030",31,"Magelang / Ignatius","St. Ignatius","Jl Laksda Yos Sudarso No.6, Magelang 56117,","Magelang","0293-362136","0293-362137","","","-",""
"030.032","030",32,"Magelang / Panca Arga","St. Mikael","Jl Musi No.10, Komplek Panca Arga I, Magelang 56172,","Magelang","0293-366650","","","","-",""
"030.033","030",33,"Magelang / Mertoyudan","St. Yusuf Pekerja","Jl K.H. Irsyad No.24, Pandansari, Sumber Rejo, Mertoyudan, Magelang 56172,","Magelang","0293-326635","","","","-",""
"030.034","030",34,"Magelang / Borobudur","St. Petrus","Jl Balaputra Dewa, Borobudur, Magelang 56553,","Magelang","0293-789351","","","","-",""
"030.035","030",35,"Magelang / Salam","St. Theresia","Pastoran Katolik Salam, Pos Salam, Magelang  56484,","Magelang","0293-588154","","","","-",""
"030.036","030",36,"Muntilan / Santo Antonius","St. Antonius","Jl Kartini No.3, Muntilan 56411,","Muntilan","0293-587046","","","","-",""
"030.037","030",37,"Muntilan / Ngawen","Emmanuel","Pastoran Katolik Emmanuel, Ngawen, Muntilan Selatan,","Muntilan","","","","","-",""
"030.038","030",38,"Muntilan / Sumber","St. Maria Lourdes","Pastoran Katolik Sumber, Dukun Muntilan 56482,","Muntilan","0888-2740300","","","","-",""
"030.039","030",39,"Muntilan / Tumpang","St. Kristoforus","Pastoran Katolik Banyutemumpang, Krogowanan, Sawangan, Magelang 56481,","Muntilan","0888-2752002","","","","-",""
"030.040","030",40,"Pati","St. Jususf","Jl Kamandawa No.3, Pati 59114,","Pati","0295-381772","0295-385530","","","-",""
"030.041","030",41,"Pati / Juwana","St. Maria La Sallete","Jl K.H.A. Dahlan No.39, Juwana 59185,","Juwana","0295-471771","","","","-",""
"030.042","030",42,"Purwodadi","Hati Yesus Maha Kudus","Jl Jend.Sudirman NJo.8, Purwodadi 58111, Grobongan,","Purwodadi","0292-421130","0292-423583","","","-",""
"030.043","030",43,"Salatiga","St. Paulus Miki","Jl Diponegoro No.34, Salatiga 50711,","Salatiga","0298-324076 (Pastrn), 327404 (Sekret)","0298-327404","","","-",""
"030.044","030",44,"Semarang / Atmodirono","Keluarga Kudus","Jl Atmodirono No.8, Semarang 50242,","Semarang","024-8314781","","","","-",""
"030.045","030",45,"Semarang / Demak","St. Mikael","Jl Sultan Patah No.185, Demak 59511,","Demak","0291-686056","","","","-",""
"030.046","030",46,"Semarang / Banyumanik","St. Maria Fatima","Jl Kanfer Raya No.49, Semarang 50267,","Semarang","024-7472504","","","","-",""
"030.047","030",47,"Semarang / Bongsari","St. Theresia Kanak-kanak Yesus","Jl Puspowarno Raya RT 03/009, Semarang 50141,","Semarang","024-760395,  7620928","","","","-",""
"030.048","030",48,"Semarang / Gedangan","St. Yusuf","Jl Ronggowarsito No.11, Semarang 50127,","Semarang","024-3541624,  3552252","","","","-",""
"030.049","030",49,"Semarang / Karangpanas","St. Athanasius Agung","Jl Dr Wahidin No.108, Semarang 50234,","Semarang","024-8312595,  8505288","","","","-",""
"030.050","030",50,"Semarang / Kebondalem","St. Fransiskus Xaverius","Jl Gang Pinggir No.62, Semarang  50137,","Semarang","024-3545492,  3515949","","","","-",""
"030.051","030",51,"Semarang / Lampersari","Mater Dei","Jl Lampersari No,73, Semarang 50249,","Semarang","024-8313368","","","","-",""
"030.052","030",52,"Katedral / Randusari (Katedral)","St. Perawan Maria Ratu Rosario Suci","Jl Pandanaran No.9, Semarang 50244,","Semarang","024-8310036","024-8451007","","katedral-smg@lenterailahi.org","Stefanus Erwin, MSC",""
"030.053","030",53,"Semarang / Sendangguwo","St. Paulus","Jl Dr Muwardi No.7, Semarang 50198,","Semarang","024-6711509","024-6708208","","","-",""
"030.054","030",54,"Semarang / Gubug","St. Petrus","Jl Jend. A.Yani No.1, Gubug 58164, Purwodati,","Gubug, Purwodadi","0292-533483","","","","-",""
"030.055","030",55,"Semarang / Tanah Mas","Gereja Hati Kudus","Jl Kokrosono Kav.41-42, Semarang 50177,","Semarang","024-3569485,  3516075","","","","-",""
"030.056","030",56,"Sleman / Banteng","Keluarga Kudus","Jl Kaliurang Km 7,5 Banteng, Ngaglik, Sleman 55581,","Sleman, DIY","0274-880137","","","","-",""
"030.057","030",57,"Sleman / Gamping","St. Maria Assumpta","Ambarketawang, Pos Gamping, Gamping 55294,","Gamping, DIY","0274-798748","","","","-",""
"030.058","030",58,"Sleman / Kalasan","Marganingsih","Jl Solo Km 13, Kalasan, Sleman 55571,","Kalasan, DIY","0274-496023","","","","-",""
"030.059","030",59,"Sleman / Babadan","St. Petrus & Paulus","Babadan, Wedomartani, Ngemplak, Sleman 55571,","Babadan, DIY","","","","","-",""
"030.060","030",60,"Sleman / Klepu","St. Petrus & Paulus","Sendang Mulyo, Minggir, Pos Godean, Sleman 55564, ","Klepu, DIY","082-82744553","","","","senjakita@yahoo.com; de_ajp@yahoo.com.sg",""
"030.061","030",61,"Sleman / Pojok","Santo Yohanes Krisostomus","Pojok, Sendangagung, Minggir, Sleman, Yogyakarta 55562,","Sleman, DIY","","","","","-",""
"030.062","030",62,"Sleman / Medari","St. Yosef","Jl Garuda No.14, Murangan VIII, Triharjo, Sleman 55514,","Sleman, DIY","0274-868325","","","","-",""
"030.063","030",63,"Sleman / Minomartani","St. Petrus & Paulus","Jl Bandeng II No.23, Perum Minomartani, Yogyakarta 55581","Sleman, DIY","0274-881580","","","","-",""
"030.064","030",64,"Sleman / Mlati","St. Aloysius Gonzaga","Jl Magelang Km 7,8 Mlati, Sendangadi, Sleman, Yogyakarta 55285","Sleman, DIY","","","","gerejamelatijogja@yahoo.com","-",""
"030.065","030",65,"Sleman / Pakem","St. Maria Assumpta","Jl Kaliurang Km 17, Pos Pakem, Sleman, Yogyakarta 55582,","Sleman, DIY","","","","pasem_1@telkom.net","-",""
"030.066","030",66,"Sleman / Pringwulung","St. Yohanes Rasul","Jl Panuluh 377-A, Pringwulung, Condongcatur, Depok, Sleman, Yogyakarta 55283,","Sleman, DIY","0274-520235","","","","-",""
"030.067","030",67,"Sleman / Somohitan","St. Yohanes Rasul ","Pastoran Katolik Somohitan, Girikerto, Turi, Sleman, Yogyakarta 55551,","Sleman, DIY","0274-7416201","","","","-",""
